,TV,Radio,Social Media,Influencer,Sales
4143,58.0,20.79986713,4.461833955,Nano,209.1945385
4144,48.0,10.45590551,1.708632243,Nano,170.37198859999998
4145,35.0,17.76937744,1.4215047680000001,Mega,123.8685578
4146,28.0,19.75022142,4.689765848,Micro,98.10611829999999
4147,56.0,11.62903347,6.679102573,Nano,194.5256135
4148,89.0,26.90236509,3.0922747810000004,Nano,317.3168665
4149,70.0,16.12366782,4.368896191,Nano,253.1724036
4150,29.0,6.870957676000001,0.228259393,Mega,102.7241955
4151,85.0,29.82247184,7.304243425,Nano,303.2443019
4152,96.0,30.36214848,6.7149576589999995,Macro,340.85956919999995
4153,67.0,24.34232653,3.136783252,Nano,233.91090010000002
4154,56.0,16.82069081,2.86187438,Micro,201.5816832
4155,46.0,15.79668978,0.59689445,Macro,160.98684699999998
4156,65.0,16.42661311,4.59993881,Nano,235.1325966
4157,21.0,9.750389723,4.396804065,Macro,74.25911521
4158,48.0,18.0594551,1.632843105,Micro,173.4901605
4159,28.0,18.92451704,1.8847031109999999,Mega,103.6206304
4160,77.0,28.06346238,5.9582290360000005,Nano,273.3941501
4161,71.0,14.15400564,2.185417096,Micro,248.9141465
4162,77.0,29.79930364,4.062496317,Mega,273.202171
4163,64.0,17.95098004,0.156159603,Micro,231.27880090000002
4164,35.0,9.413349211,0.104001063,Macro,123.27582620000001
4165,21.0,1.551312742,0.198567755,Nano,70.55455871
4166,50.0,23.18930833,2.019916653,Micro,173.833527
4167,40.0,13.84088825,4.726136465,Nano,141.6677011
4168,26.0,5.770653662000001,0.8789541009999999,Micro,93.03341835
4169,94.0,28.42763576,4.239315357,Micro,326.2694128
4170,22.0,0.861286937,0.129393639,Mega,76.14281235
4171,26.0,7.202913475,1.408307077,Micro,89.79028845
4172,45.0,24.60749369,2.55372225,Macro,162.65089719999997
4173,37.0,16.69619826,4.790839785,Micro,131.2500263
4174,54.0,18.61129829,5.139317623999999,Macro,192.10917519999998
4175,80.0,23.68899056,8.226684392000001,Micro,285.24383589999997
4176,74.0,19.41571685,2.783297563,Mega,258.443524
4177,97.0,28.90739759,3.861604872,Micro,344.2288883
4178,89.0,36.89091987,10.29764311,Nano,317.8664887
4179,34.0,5.161887001,0.592363282,Macro,126.02822420000001
4180,62.0,24.31903081,0.722076955,Nano,220.6699758
4181,43.0,7.640104606,2.263525827,Mega,150.1102653
4182,26.0,2.208687393,0.194148665,Micro,94.32551695
4183,81.0,20.57784486,4.50390565,Micro,290.3717146
4184,92.0,22.48136498,3.371126652,Nano,326.39360189999996
4185,32.0,10.83204359,5.108585918,Mega,106.45080300000001
4186,46.0,16.88243352,4.72763659,Mega,168.5041441
4187,19.0,9.22885874,1.70702226,Micro,66.80199669
4188,40.0,15.5960957,3.286725772,Nano,133.021187
4189,76.0,32.02831924,6.749787307999999,Macro,274.0390217
4190,43.0,11.1208882,0.769497292,Mega,152.4371646
4191,18.0,0.0262955,2.08232788,Micro,62.97088923
4192,85.0,40.19445822,5.326762155,Macro,296.2102472
4193,70.0,19.74894387,5.599312885,Nano,247.89079500000003
4194,46.0,22.8870475,1.144771295,Nano,169.4468283
4195,29.0,11.39467134,2.510669081,Nano,102.95820359999999
4196,20.0,13.07810577,0.249820404,Mega,71.48069286
4197,83.0,33.36304269,2.612161332,Mega,300.0458537
4198,18.0,9.71688467,1.20773669,Nano,64.97856795
4199,99.0,41.46858112,7.520477072,Macro,357.133617
4200,28.0,4.27751947,0.6176846260000001,Nano,99.01487053
4201,24.0,4.583280072,1.76559653,Mega,88.89097675
4202,59.0,17.85584792,4.287900392,Macro,209.5932192
4203,11.0,8.231312431000001,0.304835686,Mega,35.63796975
4204,65.0,22.01819072,3.352790007,Micro,233.52500409999996
4205,83.0,25.39696363,2.810283955,Nano,293.49550550000004
4206,25.0,8.441300608999999,3.061993427,Mega,94.78572882
4207,52.0,23.79065914,0.46467209600000003,Micro,182.0172522
4208,93.0,25.01357137,4.8939503989999995,Micro,336.3264626
4209,80.0,26.88480845,6.158385471,Nano,280.66087749999997
4210,87.0,25.71992906,4.324441808,Mega,311.60530739999996
4211,90.0,31.10307277,6.854287446,Macro,322.60510550000004
4212,18.0,8.838122541,2.7153045089999996,Nano,66.89880637
4213,70.0,17.63694287,4.824467434,Macro,252.74480240000003
4214,56.0,11.11142837,2.25649175,Nano,199.6925537
4215,36.0,15.54358234,4.8296625660000005,Mega,129.3323791
4216,76.0,28.33102033,5.703993932,Micro,270.46290730000004
4217,100.0,29.08925518,2.287391235,Micro,354.7647676
4218,30.0,10.83082132,3.734457823,Macro,103.34939720000001
4219,46.0,8.763920379,8.357128383,Micro,163.66707030000003
4220,76.0,21.01323375,3.657839506,Micro,268.536964
4221,28.0,5.200063473,2.294252711,Macro,100.8682615
4222,93.0,27.81154194,4.878628858,Macro,330.0737233
4223,81.0,32.15203051,8.363874342,Macro,286.31041780000004
4224,12.0,7.46670429,1.363468221,Mega,38.13925808
4225,16.0,2.2842643,1.365836702,Mega,59.33841514
4226,53.0,14.10567486,1.324027483,Micro,188.1229704
4227,56.0,19.91416231,6.070675656000001,Mega,198.1224608
4228,79.0,26.37176232,4.775905732,Micro,279.998199
4229,71.0,32.11362476,2.522217397,Nano,255.77324869999998
4230,84.0,31.46617665,3.115435233,Macro,300.6009998
4231,66.0,15.63237993,5.234691726,Nano,232.1468805
4232,13.0,3.084029135,1.00780763,Mega,50.59803638
4233,62.0,17.79116447,0.878425861,Nano,216.13909480000004
4234,34.0,7.110267428999999,3.588867403,Mega,119.8437713
4235,28.0,4.164198677,0.357389068,Nano,99.89737179
4236,72.0,19.439221300000003,2.993106463,Mega,256.1426344
4237,36.0,14.29764842,4.724222889,Mega,128.1369482
4238,40.0,8.565813523,0.975294751,Micro,143.43491550000002
4239,93.0,25.48811975,2.778442938,Nano,332.99332369999996
4240,98.0,30.37795016,3.96458204,Micro,351.3836194
4241,66.0,26.21942701,2.934109357,Micro,236.0969659
4242,70.0,17.89838701,2.524896129,Micro,248.1270603
4243,37.0,11.26805079,2.303197825,Micro,132.8280043
4244,81.0,20.55172834,5.130861803,Macro,287.15029560000005
4245,88.0,25.79314124,3.0948335210000004,Nano,317.0374264
4246,82.0,22.56523143,2.541684877,Micro,294.1029625
4247,97.0,23.98940195,4.887500214,Mega,347.31041949999997
4248,63.0,20.91620696,4.093511379,Mega,218.83054500000003
4249,81.0,23.874000000000002,3.774874678,Mega,289.3677748
4250,47.0,11.1915046,1.468351074,Micro,170.671078
4251,31.0,9.957561981,0.387034004,Micro,116.35499479999999
4252,66.0,24.83128365,7.701144622999999,Mega,237.953122
4253,86.0,22.51839983,0.44968811799999997,Macro,308.9307731
4254,60.0,17.74524356,5.489125047000001,Mega,214.11530269999997
4255,76.0,20.75626701,1.645051456,Macro,270.66729130000004
4256,84.0,17.79784434,2.45772109,Mega,299.0457753
4257,29.0,17.56867227,2.0010440640000002,Micro,104.65540250000001
4258,88.0,28.50814283,5.1302272,Nano,311.08132489999997
4259,57.0,18.17476033,2.498876616,Mega,199.278153
4260,29.0,5.765039526,6.0886745079999995,Micro,103.7651204
4261,14.0,6.754820647000001,4.942437287,Nano,47.02611484
4262,56.0,21.46041579,2.388734762,Micro,202.760593
4263,64.0,24.05736443,8.153003774,Mega,226.60369390000002
4264,62.0,22.780295300000002,6.853968812000001,Nano,218.21621299999998
4265,92.0,34.42143164,8.177003715,Micro,326.096435
4266,79.0,20.6830343,2.820506276,Macro,281.4104149
4267,33.0,10.89567751,2.8580107339999996,Nano,121.32691170000001
4268,34.0,11.56340328,1.727947024,Nano,121.9495696
4269,38.0,6.110769556,1.9371748880000002,Macro,133.47601219999999
4270,40.0,23.49000867,5.2414143939999995,Micro,147.56581509999998
4271,74.0,27.4972281,4.245206285,Mega,260.70088230000005
4272,35.0,10.35124977,0.936024016,Nano,125.2761007
4273,38.0,12.76650992,0.102854565,Nano,142.35709450000002
4274,75.0,29.03335197,1.9374856719999998,Mega,265.9656193
4275,74.0,15.5431867,1.502156333,Mega,263.1378881
4276,62.0,18.54551399,0.8118411329999999,Nano,221.3185087
4277,80.0,24.29031744,7.600781837,Nano,281.1765126
4278,99.0,37.95497728,3.7725309769999997,Nano,348.6417083
4279,88.0,33.12247008,10.45510884,Nano,313.3414466
4280,14.0,0.50890917,1.278568268,Nano,47.78985827
4281,45.0,10.77079934,4.423494837,Macro,161.58214009999998
4282,29.0,14.54674449,1.244351752,Nano,101.0405115
4283,55.0,18.05470687,3.922401368,Nano,193.6525137
4284,43.0,5.738747527999999,0.04331128099999999,Mega,152.05155119999998
4285,97.0,35.88463577,2.264974023,Micro,346.3527557
4286,20.0,3.799751394,2.624138468,Mega,66.45367692
4287,50.0,22.22292707,3.6000547330000003,Nano,174.89276719999998
4288,32.0,10.36859883,2.023882836,Mega,111.453157
4289,100.0,33.65814441,6.51658012,Nano,356.3362079
4290,69.0,20.7102426,5.120845126,Mega,250.4564617
4291,64.0,11.24505485,1.363032749,Micro,229.217894
4292,16.0,9.561229256,1.7867760240000001,Micro,49.16942945
4293,87.0,36.25456287,5.905905777,Macro,311.2083867
4294,11.0,5.584323781,0.170465605,Mega,39.21297668
4295,34.0,17.36318028,4.1989204010000005,Macro,118.859904
4296,24.0,12.01662106,2.06448085,Nano,84.99258673
4297,74.0,21.16288162,2.039521432,Nano,262.6597435
4298,63.0,20.91947204,0.450401007,Mega,219.6017346
4299,99.0,26.53623007,3.80369576,Nano,351.6684932
4300,72.0,11.3926569,4.1858643419999995,Mega,258.23945330000004
4301,95.0,28.531574300000003,5.572196695,Mega,331.59400800000003
4302,55.0,14.18862454,4.034137594,Nano,196.16149199999998
4303,16.0,1.656750399,0.038167672,Nano,56.4627635
4304,24.0,6.371852119,1.305288031,Nano,84.80889175
4305,28.0,8.992457813,3.349611025,Mega,103.7700567
4306,26.0,11.36433328,1.521586172,Macro,93.32296279
4307,87.0,33.30849773,7.820146668,Nano,310.8965435
4308,27.0,8.244629705,1.142500735,Mega,91.69977322
4309,97.0,33.35293523,5.652608391,Macro,344.22540630000003
4310,30.0,19.17715593,3.393101262,Nano,110.2396605
4311,38.0,7.908774227,0.143314224,Micro,139.5053064
4312,66.0,15.01433754,3.656985086,Macro,230.8171989
4313,87.0,22.69202611,2.513637746,Macro,309.6042336
4314,42.0,13.48211131,1.979575976,Nano,150.7074655
4315,63.0,15.49398588,0.38325758200000004,Macro,222.6903721
4316,58.0,18.862591100000003,7.744558511,Macro,207.6358469
4317,98.0,29.72194699,5.393795763,Macro,348.49701989999994
4318,92.0,28.84839121,2.581624373,Micro,331.3565856
4319,25.0,4.132424517,2.2690036,Mega,92.56307125
4320,99.0,35.34863664,3.0778332510000004,Micro,350.32748060000006
4321,34.0,17.91425703,3.047221413,Mega,116.25595249999999
4322,58.0,16.21319014,1.8080765069999998,Macro,204.65530159999997
4323,53.0,14.44984131,1.1229401620000001,Mega,192.4357787
4324,85.0,24.36995576,3.57934547,Mega,305.18135060000003
4325,36.0,13.80111588,1.731192518,Nano,129.2366754
4326,34.0,1.3837248619999998,1.830701441,Micro,124.86539259999999
4327,94.0,29.84551294,2.783840955,Mega,332.59009560000004
4328,45.0,16.6104103,0.00097659,Mega,155.23363390000003
4329,43.0,18.68496658,1.2432327140000001,Nano,158.27270430000002
4330,74.0,25.67430718,3.229394656,Micro,255.856644
4331,99.0,48.87116125,8.292207745,Mega,349.1560315
4332,85.0,20.84691258,8.21413169,Macro,297.10538169999995
4333,19.0,7.174030772,0.31830096,Mega,65.32239428
4334,58.0,14.69851591,1.4635554530000001,Micro,202.8868815
4335,55.0,20.04545281,3.0685105860000004,Macro,196.5427867
4336,50.0,15.86048486,2.900916224,Nano,184.5395186
4337,51.0,12.40064246,0.276897522,Macro,184.5479788
4338,23.0,12.42231673,0.151505969,Macro,85.69000563
4339,63.0,22.72019,2.46555663,Macro,222.9110745
4340,76.0,22.22593968,2.580100287,Nano,272.9416164
4341,68.0,18.20170852,3.65305148,Micro,242.80105690000002
4342,95.0,33.91345228,6.7371537560000005,Mega,337.82345519999996
4343,13.0,9.975807172,4.087393543999999,Micro,53.36800279999999
4344,83.0,26.74193614,3.6194052880000003,Macro,300.5207358
4345,78.0,20.62100212,1.426906349,Macro,277.9782531
4346,44.0,15.83934271,0.993123152,Micro,157.7260806
4347,16.0,3.886887275,1.7229776559999999,Mega,54.57855736
4348,54.0,17.88647662,2.236199275,Mega,191.6377878
4349,25.0,8.077997265,0.739072022,Macro,89.39045885
4350,89.0,29.55612297,6.364723126,Macro,310.4725062
4351,43.0,13.20914931,1.987019937,Mega,151.16892430000001
4352,80.0,23.59775824,7.812127296,Macro,282.5939877
4353,91.0,25.30746615,3.6081887939999997,Macro,320.4397694
4354,46.0,6.828532561,4.305234817,Macro,158.6215801
4355,32.0,14.80241086,4.810377057,Nano,108.8853159
4356,95.0,27.71756398,7.05784165,Mega,340.6237637
4357,98.0,33.92428664,7.869647949,Nano,350.25939819999996
4358,78.0,21.96746823,2.471420712,Micro,277.45943619999997
4359,50.0,13.42866192,2.739675375,Mega,178.1463431
4360,54.0,15.39714942,2.588692921,Nano,192.9638874
4361,31.0,17.93169575,6.166019182,Mega,109.8232067
4362,34.0,14.99603995,1.9843575759999998,Micro,115.69004840000002
4363,61.0,22.40469773,6.194422557,Mega,218.13099
4364,49.0,16.67239093,2.471372347,Nano,175.1861676
4365,15.0,3.578435619,0.504868131,Mega,54.32301471
4366,86.0,34.12647526,6.0361854070000005,Micro,304.7199358
4367,40.0,5.903771109,3.454079966,Nano,139.4600968
4368,79.0,24.13102522,4.384600824,Micro,283.4678628
4369,47.0,14.73574073,0.8274309759999999,Nano,168.4997705
4370,14.0,5.599582377999999,2.5368870180000003,Macro,45.55690769
4371,51.0,11.85768831,0.9763631290000001,Mega,184.2395531
4372,47.0,18.34351719,1.261528644,Micro,167.4081017
4373,51.0,19.80563998,1.57626412,Macro,179.2364139
4374,53.0,17.97812572,3.066072741,Nano,190.33542230000003
4375,96.0,30.85279773,10.12766664,Mega,344.6565241
4376,47.0,10.45375486,0.9389992979999999,Nano,164.5722371
4377,98.0,27.33731038,2.839123372,Mega,350.1683343
4378,96.0,32.98619486,5.525464692000001,Mega,342.0394521
4379,50.0,18.73230444,2.183080952,Mega,178.6355576
4380,80.0,23.19605289,8.143661019,Nano,283.1998889
4381,86.0,30.95791818,4.851285555,Macro,309.74495310000003
4382,65.0,17.07409018,1.8328084119999999,Micro,236.70672439999998
4383,19.0,9.174730452999999,1.239992811,Nano,70.87944522
4384,18.0,10.86748903,0.690997745,Macro,67.39598752
4385,37.0,10.40371072,0.263531928,Nano,133.9506811
4386,18.0,7.745910759,1.059993514,Macro,56.79460661
4387,34.0,10.64010399,0.805867329,Micro,116.151319
4388,35.0,13.51560013,2.032471444,Micro,125.14820619999999
4389,24.0,18.973114399999996,5.827214412999999,Macro,91.0654531
4390,59.0,18.05024365,2.889912691,Macro,210.50371239999998
4391,20.0,9.02380286,1.837913545,Nano,70.50156181
4392,79.0,31.03149745,0.39838658,Macro,279.71497039999997
4393,19.0,10.87774957,4.665977177,Mega,67.66277336
4394,62.0,16.05487189,1.791704679,Macro,219.75732250000001
4395,65.0,22.220925199999996,5.664413416,Mega,229.7089662
4396,81.0,29.27447207,6.035831622000001,Macro,292.177771
4397,30.0,17.31812448,0.26318963100000003,Macro,110.0161747
4398,84.0,27.30421498,6.617741832,Macro,298.9910789
4399,22.0,11.34566071,0.030706717999999997,Mega,79.61416319
4400,58.0,17.39836485,3.7961598469999998,Macro,207.624235
4401,62.0,21.34402806,1.262535921,Mega,222.592925
4402,21.0,14.65992703,3.07256704,Macro,71.92646932
4403,15.0,2.524965192,4.075476124,Mega,54.68286208
4404,83.0,24.96773561,6.371890502,Micro,294.65866889999995
4405,22.0,8.277327114,0.5729172779999999,Nano,71.99035308
4406,28.0,7.492119317999999,1.454800109,Nano,99.43162185
4407,24.0,5.369133391,0.821603124,Macro,89.40602806
4408,73.0,23.60921933,3.105811614,Nano,256.90164730000004
4409,31.0,7.231927741,5.155800945,Macro,111.79386570000001
4410,38.0,15.1755205,3.707866988,Micro,139.3446605
4411,34.0,14.60687996,2.153001784,Mega,118.692777
4412,39.0,14.01002933,5.185134443,Nano,146.0565226
4413,63.0,22.61215309,5.02351081,Nano,228.6158922
4414,25.0,11.50047978,0.639035727,Mega,95.2140988
4415,50.0,13.41767007,5.549605841,Macro,180.8107207
4416,25.0,9.788056925,0.503682531,Macro,92.84837436
4417,43.0,12.51243715,2.496333383,Mega,149.23243109999999
4418,55.0,12.20695949,5.385105587000001,Micro,196.4569343
4419,97.0,38.15692117,8.104644047999999,Micro,338.2614835
4420,32.0,3.5237504210000004,0.028430966000000002,Macro,115.1220044
4421,71.0,17.55050904,4.0414513560000005,Macro,252.3732128
4422,66.0,24.52006676,7.789470962999999,Macro,235.6225023
4423,58.0,17.11009877,1.23426039,Nano,211.99273440000002
4424,64.0,20.36203851,1.527641801,Macro,228.78367310000002
4425,73.0,20.36512667,4.010355503,Nano,259.5772624
4426,45.0,10.52286115,1.8555802,Micro,162.75409059999998
4427,78.0,20.72400777,5.503499783,Macro,274.793308
4428,54.0,23.65763584,3.84699715,Mega,186.2853227
4429,15.0,5.993082777000001,0.05290057099999999,Macro,54.19133015
4430,81.0,34.258988,2.9334851719999997,Mega,286.823796
4431,16.0,5.381920952000001,1.304031365,Nano,54.26761664
4432,11.0,0.401648899,1.160768013,Nano,35.10150553
4433,50.0,22.72817663,3.7941202769999998,Mega,184.0402125
4434,41.0,12.26171856,1.62291368,Mega,146.65951619999998
4435,41.0,11.53355109,0.506740109,Macro,148.1300442
4436,54.0,22.28131461,1.493831312,Nano,190.9775407
4437,28.0,6.008656035,2.7894987889999996,Micro,100.80503709999999
4438,23.0,7.696523878,0.088922876,Macro,84.19134063
4439,13.0,12.37241338,6.51582713,Micro,46.12759555
4440,26.0,0.20563953699999998,3.980317771,Mega,90.03770827
4441,98.0,32.97063473,7.890909685,Micro,349.06383250000005
4442,64.0,22.69323068,0.34962043,Micro,226.0179062
4443,24.0,8.526778372,1.872740701,Nano,83.14710788
4444,38.0,10.83336646,0.830750887,Nano,137.6605628
4445,41.0,17.50679395,1.258508241,Micro,148.0600815
4446,32.0,16.29046631,5.212856081,Mega,112.85829059999999
4447,75.0,21.53695515,1.232423551,Micro,264.9989865
4448,82.0,28.92043035,3.2130667980000003,Micro,285.39214330000004
4449,12.0,2.595316198,0.334169058,Mega,44.02356801
4450,91.0,30.72941231,8.103985400000001,Nano,327.0055885
4451,30.0,6.767266093,2.455374837,Nano,110.2188976
4452,36.0,15.3930559,3.601161957,Nano,119.22071470000002
4453,72.0,24.32547288,3.6713703210000004,Nano,259.992715
4454,90.0,34.618359000000005,4.361735086,Nano,321.9573372
4455,65.0,8.880265456,1.010124863,Macro,231.3702065
4456,91.0,27.70783425,3.169181243,Mega,326.51199410000004
4457,95.0,27.53643281,8.981325852000001,Macro,336.4318516
4458,13.0,4.074671666,2.969846102,Nano,48.53912162
4459,77.0,25.12131765,5.5181153489999994,Nano,272.5367838
4460,100.0,26.45201531,3.4385019939999997,Nano,353.7470106
4461,59.0,15.35208505,0.20144206399999998,Mega,210.34935069999997
4462,53.0,23.78936741,2.363466948,Micro,187.8129057
4463,14.0,0.936349062,0.389304514,Mega,47.04218287
4464,71.0,26.92055929,5.625046446,Micro,248.1605299
4465,18.0,4.8555494889999995,2.078003457,Mega,64.19337778
4466,21.0,17.91700078,4.655722638,Micro,77.38879735
4467,87.0,35.10610721,7.594133848999999,Mega,312.35125980000004
4468,65.0,23.20506523,2.0704536080000002,Nano,229.998704
4469,67.0,18.22410861,3.249878409,Nano,233.5076225
4470,72.0,23.9201259,4.595566086,Micro,260.14326600000004
4471,49.0,13.38629377,0.8121752959999999,Mega,171.44530319999998
4472,67.0,20.0109313,6.373311471,Micro,239.52580899999998
4473,44.0,11.68347203,0.391381397,Nano,155.3376613
4474,98.0,39.52760349,3.778663467,Mega,347.9878618
4475,46.0,8.337110577999999,0.7994690990000001,Mega,162.37147480000002
4476,60.0,20.78911569,7.601170729,Mega,211.21080609999999
4477,61.0,20.78954416,2.473938172,Macro,225.8221508
4478,23.0,9.64461029,2.9801510810000003,Micro,80.4419939
4479,12.0,3.8125784260000004,0.346377813,Nano,41.90670866
4480,28.0,14.92757909,4.441420338,Mega,98.41240438
4481,26.0,15.39340935,2.0250593969999997,Nano,91.25692569
4482,59.0,19.63437742,3.460642502,Mega,214.538217
4483,57.0,21.06609239,1.3677077290000001,Mega,199.4783271
4484,77.0,24.50900907,5.51559835,Mega,272.54901060000003
4485,32.0,16.97849321,3.0377090989999997,Mega,119.22348159999999
4486,89.0,26.23719393,2.72964696,Macro,316.0589847
4487,67.0,30.71360454,3.644550892,Micro,242.65198569999998
4488,23.0,7.152598827,2.8537515239999998,Mega,84.82326317
4489,81.0,29.25634134,6.17428655,Mega,290.4388997
4490,28.0,7.515169009,1.384553635,Mega,101.4529068
4491,34.0,9.103024458,2.079436044,Macro,124.76250619999999
4492,94.0,33.41641605,4.995088425,Mega,333.055041
4493,30.0,15.00373423,1.25841303,Macro,104.95491909999998
4494,81.0,24.00515281,5.328289074,Micro,288.92350239999996
4495,66.0,14.56091329,6.555528147,Nano,234.68489440000002
